log_id,request_id,completion_date,cost,created_at,updated_at,deleted_at,description,charged_to
891,906,2023-11-17,3402.29,2023-11-17 00:00:00,2023-11-17 00:00:00,,,owner
892,907,2023-11-17,4605.12,2023-11-17 00:00:00,2023-11-17 00:00:00,,,owner
893,908,2023-11-04,6261.12,2023-11-04 00:00:00,2023-11-04 00:00:00,,,owner
894,909,2023-11-07,6130.40,2023-11-07 00:00:00,2023-11-07 00:00:00,,,owner
895,910,2023-11-15,5715.16,2023-11-15 00:00:00,2023-11-15 00:00:00,,,owner
896,911,2023-11-20,8215.24,2023-11-20 00:00:00,2023-11-20 00:00:00,,,owner
897,912,2023-11-26,4832.55,2023-11-26 00:00:00,2023-11-26 00:00:00,,,owner
898,913,2023-11-23,3915.77,2023-11-23 00:00:00,2023-11-23 00:00:00,,,owner
899,914,2023-11-22,4029.70,2023-11-22 00:00:00,2023-11-22 00:00:00,,,owner
900,915,2023-11-04,2301.23,2023-11-04 00:00:00,2023-11-04 00:00:00,,,owner
901,916,2023-11-16,6536.56,2023-11-16 00:00:00,2023-11-16 00:00:00,,,owner
902,917,2023-11-20,2826.99,2023-11-20 00:00:00,2023-11-20 00:00:00,,,owner
903,918,2023-12-04,7227.68,2023-12-04 00:00:00,2023-12-04 00:00:00,,,owner
904,919,2023-11-16,3076.90,2023-11-16 00:00:00,2023-11-16 00:00:00,,,owner
905,920,2023-11-05,2093.09,2023-11-05 00:00:00,2023-11-05 00:00:00,,,owner
906,921,2023-11-20,5544.28,2023-11-20 00:00:00,2023-11-20 00:00:00,,,owner
907,922,2023-11-30,964.52,2023-11-30 00:00:00,2023-11-30 00:00:00,,,owner
908,923,2023-11-12,6522.12,2023-11-12 00:00:00,2023-11-12 00:00:00,,,owner
909,924,2023-11-21,5363.35,2023-11-21 00:00:00,2023-11-21 00:00:00,,,owner
910,925,2023-11-11,2937.17,2023-11-11 00:00:00,2023-11-11 00:00:00,,,owner
911,926,2023-11-28,3595.58,2023-11-28 00:00:00,2023-11-28 00:00:00,,,owner
912,927,2023-11-15,3855.88,2023-11-15 00:00:00,2023-11-15 00:00:00,,,owner
913,928,2023-11-17,6756.89,2023-11-17 00:00:00,2023-11-17 00:00:00,,,owner
914,929,2023-12-20,4612.28,2023-12-20 00:00:00,2023-12-20 00:00:00,,,owner
915,930,2023-12-16,1904.86,2023-12-16 00:00:00,2023-12-16 00:00:00,,,owner
916,931,2023-12-02,5982.75,2023-12-02 00:00:00,2023-12-02 00:00:00,,,owner
917,932,2023-12-13,5262.20,2023-12-13 00:00:00,2023-12-13 00:00:00,,,owner
918,933,2023-12-16,4099.01,2023-12-16 00:00:00,2023-12-16 00:00:00,,,owner
919,934,2023-12-30,3257.55,2023-12-30 00:00:00,2023-12-30 00:00:00,,,owner
920,935,2023-12-11,5236.67,2023-12-11 00:00:00,2023-12-11 00:00:00,,,owner
921,936,2023-12-18,5490.48,2023-12-18 00:00:00,2023-12-18 00:00:00,,,owner
922,937,2023-12-07,6604.24,2023-12-07 00:00:00,2023-12-07 00:00:00,,,owner
923,938,2023-12-19,1202.09,2023-12-19 00:00:00,2023-12-19 00:00:00,,,owner
924,939,2023-12-06,832.60,2023-12-06 00:00:00,2023-12-06 00:00:00,,,owner
925,940,2023-12-18,3622.98,2023-12-18 00:00:00,2023-12-18 00:00:00,,,owner
926,941,2024-01-15,5426.54,2024-01-15 00:00:00,2024-01-15 00:00:00,,,owner
927,942,2023-12-10,2411.22,2023-12-10 00:00:00,2023-12-10 00:00:00,,,owner
928,943,2023-12-06,1223.57,2023-12-06 00:00:00,2023-12-06 00:00:00,,,owner
929,944,2023-12-28,2539.11,2023-12-28 00:00:00,2023-12-28 00:00:00,,,owner
930,945,2023-12-17,4110.22,2023-12-17 00:00:00,2023-12-17 00:00:00,,,owner
931,946,2023-12-31,5680.92,2023-12-31 00:00:00,2023-12-31 00:00:00,,,owner
932,947,2023-12-25,2234.77,2023-12-25 00:00:00,2023-12-25 00:00:00,,,owner
933,948,2024-01-04,3435.71,2024-01-04 00:00:00,2024-01-04 00:00:00,,,owner
934,949,2023-12-17,4428.46,2023-12-17 00:00:00,2023-12-17 00:00:00,,,owner
935,950,2023-12-12,2812.99,2023-12-12 00:00:00,2023-12-12 00:00:00,,,owner
936,951,2023-12-26,5552.05,2023-12-26 00:00:00,2023-12-26 00:00:00,,,owner
937,952,2023-12-31,4805.72,2023-12-31 00:00:00,2023-12-31 00:00:00,,,owner
938,953,2023-12-04,5798.03,2023-12-04 00:00:00,2023-12-04 00:00:00,,,owner
939,954,2024-01-31,4432.21,2024-01-31 00:00:00,2024-01-31 00:00:00,,,owner
940,955,2024-01-13,2182.83,2024-01-13 00:00:00,2024-01-13 00:00:00,,,owner
941,956,2024-01-31,5097.20,2024-01-31 00:00:00,2024-01-31 00:00:00,,,owner
942,957,2024-01-20,7923.58,2024-01-20 00:00:00,2024-01-20 00:00:00,,,owner
943,959,2024-01-23,5508.18,2024-01-23 00:00:00,2024-01-23 00:00:00,,,owner
944,960,2024-01-04,2432.62,2024-01-04 00:00:00,2024-01-04 00:00:00,,,owner
945,961,2024-01-25,2620.43,2024-01-25 00:00:00,2024-01-25 00:00:00,,,owner
946,962,2024-02-02,1996.28,2024-02-02 00:00:00,2024-02-02 00:00:00,,,owner
947,963,2024-01-28,7179.22,2024-01-28 00:00:00,2024-01-28 00:00:00,,,owner
948,964,2024-01-16,3934.11,2024-01-16 00:00:00,2024-01-16 00:00:00,,,owner
949,965,2024-01-06,4235.95,2024-01-06 00:00:00,2024-01-06 00:00:00,,,owner
950,966,2024-02-15,5322.26,2024-02-15 00:00:00,2024-02-15 00:00:00,,,owner
951,967,2024-01-30,7346.53,2024-01-30 00:00:00,2024-01-30 00:00:00,,,owner
952,968,2024-01-15,3611.23,2024-01-15 00:00:00,2024-01-15 00:00:00,,,owner
953,969,2024-01-21,2706.02,2024-01-21 00:00:00,2024-01-21 00:00:00,,,owner
954,970,2024-01-28,4902.87,2024-01-28 00:00:00,2024-01-28 00:00:00,,,owner
955,971,2024-01-16,9079.82,2024-01-16 00:00:00,2024-01-16 00:00:00,,,owner
956,972,2024-01-29,5726.81,2024-01-29 00:00:00,2024-01-29 00:00:00,,,owner
957,973,2024-02-08,2914.38,2024-02-08 00:00:00,2024-02-08 00:00:00,,,owner
958,974,2024-01-28,2641.18,2024-01-28 00:00:00,2024-01-28 00:00:00,,,owner
959,975,2024-01-31,1793.92,2024-01-31 00:00:00,2024-01-31 00:00:00,,,owner
960,976,2024-02-02,2733.64,2024-02-02 00:00:00,2024-02-02 00:00:00,,,owner
961,977,2024-01-04,10620.52,2024-01-04 00:00:00,2024-01-04 00:00:00,,,owner
962,978,2024-01-21,5072.52,2024-01-21 00:00:00,2024-01-21 00:00:00,,,owner
963,979,2024-01-11,4755.55,2024-01-11 00:00:00,2024-01-11 00:00:00,,,owner
964,980,2024-01-04,3065.30,2024-01-04 00:00:00,2024-01-04 00:00:00,,,owner
965,981,2024-01-25,1827.47,2024-01-25 00:00:00,2024-01-25 00:00:00,,,owner
966,982,2024-01-12,4073.50,2024-01-12 00:00:00,2024-01-12 00:00:00,,,owner
967,983,2024-02-26,9223.92,2024-02-26 00:00:00,2024-02-26 00:00:00,,,owner
968,984,2024-02-04,6680.98,2024-02-04 00:00:00,2024-02-04 00:00:00,,,owner
969,985,2024-03-17,5675.01,2024-03-17 00:00:00,2024-03-17 00:00:00,,,owner
970,986,2024-02-28,739.81,2024-02-28 00:00:00,2024-02-28 00:00:00,,,owner
971,987,2024-02-18,957.95,2024-02-18 00:00:00,2024-02-18 00:00:00,,,owner
972,988,2024-02-06,1098.78,2024-02-06 00:00:00,2024-02-06 00:00:00,,,owner
973,989,2024-02-13,2604.24,2024-02-13 00:00:00,2024-02-13 00:00:00,,,owner
974,990,2024-02-05,4085.84,2024-02-05 00:00:00,2024-02-05 00:00:00,,,owner
975,991,2024-02-09,1587.43,2024-02-09 00:00:00,2024-02-09 00:00:00,,,owner
976,992,2024-02-12,2304.78,2024-02-12 00:00:00,2024-02-12 00:00:00,,,owner
977,993,2024-02-08,7479.40,2024-02-08 00:00:00,2024-02-08 00:00:00,,,owner
978,994,2024-02-27,2430.87,2024-02-27 00:00:00,2024-02-27 00:00:00,,,owner
979,995,2024-02-12,6858.84,2024-02-12 00:00:00,2024-02-12 00:00:00,,,owner
980,996,2024-02-13,9387.98,2024-02-13 00:00:00,2024-02-13 00:00:00,,,owner
981,997,2024-02-07,2275.96,2024-02-07 00:00:00,2024-02-07 00:00:00,,,owner
982,998,2024-02-17,4470.30,2024-02-17 00:00:00,2024-02-17 00:00:00,,,owner
983,999,2024-03-03,1213.91,2024-03-03 00:00:00,2024-03-03 00:00:00,,,owner
984,1000,2024-03-04,6015.13,2024-03-04 00:00:00,2024-03-04 00:00:00,,,owner
985,1001,2024-02-16,6273.26,2024-02-16 00:00:00,2024-02-16 00:00:00,,,owner
986,1002,2024-03-02,4609.98,2024-03-02 00:00:00,2024-03-02 00:00:00,,,owner
987,1003,2024-02-24,2560.36,2024-02-24 00:00:00,2024-02-24 00:00:00,,,owner
988,1004,2024-02-04,2938.68,2024-02-04 00:00:00,2024-02-04 00:00:00,,,owner
989,1005,2024-03-09,8096.62,2024-03-09 00:00:00,2024-03-09 00:00:00,,,owner
990,1006,2024-03-18,2637.91,2024-03-18 00:00:00,2024-03-18 00:00:00,,,owner
991,1007,2024-03-11,4112.60,2024-03-11 00:00:00,2024-03-11 00:00:00,,,owner
992,1008,2024-03-08,5619.53,2024-03-08 00:00:00,2024-03-08 00:00:00,,,owner
993,1009,2024-03-19,4441.17,2024-03-19 00:00:00,2024-03-19 00:00:00,,,owner
994,1010,2024-04-03,2615.14,2024-04-03 00:00:00,2024-04-03 00:00:00,,,owner
995,1011,2024-04-01,4241.28,2024-04-01 00:00:00,2024-04-01 00:00:00,,,owner
996,1012,2024-03-28,6482.08,2024-03-28 00:00:00,2024-03-28 00:00:00,,,owner
997,1013,2024-03-12,2952.70,2024-03-12 00:00:00,2024-03-12 00:00:00,,,owner
998,1014,2024-03-14,1915.43,2024-03-14 00:00:00,2024-03-14 00:00:00,,,owner
999,1015,2024-03-06,893.16,2024-03-06 00:00:00,2024-03-06 00:00:00,,,owner
1000,1016,2024-03-11,5881.96,2024-03-11 00:00:00,2024-03-11 00:00:00,,,owner
1001,1017,2024-04-01,1605.70,2024-04-01 00:00:00,2024-04-01 00:00:00,,,owner
1002,1018,2024-03-27,6016.70,2024-03-27 00:00:00,2024-03-27 00:00:00,,,owner
1003,1019,2024-03-28,3564.90,2024-03-28 00:00:00,2024-03-28 00:00:00,,,owner
1004,1020,2024-03-26,1730.70,2024-03-26 00:00:00,2024-03-26 00:00:00,,,owner
1005,1021,2024-03-25,5767.31,2024-03-25 00:00:00,2024-03-25 00:00:00,,,owner
1006,1022,2024-03-18,3755.42,2024-03-18 00:00:00,2024-03-18 00:00:00,,,owner
1007,1023,2024-03-07,2991.95,2024-03-07 00:00:00,2024-03-07 00:00:00,,,owner
1008,1024,2024-04-01,2590.59,2024-04-01 00:00:00,2024-04-01 00:00:00,,,owner
1009,1025,2024-03-12,2013.60,2024-03-12 00:00:00,2024-03-12 00:00:00,,,owner
1010,1026,2024-03-04,1919.20,2024-03-04 00:00:00,2024-03-04 00:00:00,,,owner
1011,1027,2024-03-28,2443.40,2024-03-28 00:00:00,2024-03-28 00:00:00,,,owner
1012,1028,2024-03-31,4452.86,2024-03-31 00:00:00,2024-03-31 00:00:00,,,owner
1013,1029,2024-04-02,4451.75,2024-04-02 00:00:00,2024-04-02 00:00:00,,,owner
1014,1030,2024-03-27,1505.39,2024-03-27 00:00:00,2024-03-27 00:00:00,,,owner
1015,1031,2024-04-22,1411.18,2024-04-22 00:00:00,2024-04-22 00:00:00,,,owner
1016,1032,2024-04-16,2181.73,2024-04-16 00:00:00,2024-04-16 00:00:00,,,owner
1017,1033,2024-04-10,7968.08,2024-04-10 00:00:00,2024-04-10 00:00:00,,,owner
1018,1034,2024-04-04,860.98,2024-04-04 00:00:00,2024-04-04 00:00:00,,,owner
1019,1035,2024-04-05,1609.44,2024-04-05 00:00:00,2024-04-05 00:00:00,,,owner
1020,1036,2024-04-17,6615.60,2024-04-17 00:00:00,2024-04-17 00:00:00,,,owner
1021,1037,2024-04-07,8187.33,2024-04-07 00:00:00,2024-04-07 00:00:00,,,owner
1022,1038,2024-04-05,1922.81,2024-04-05 00:00:00,2024-04-05 00:00:00,,,owner
1023,1039,2024-04-26,3381.90,2024-04-26 00:00:00,2024-04-26 00:00:00,,,owner
1024,1040,2024-05-07,6029.10,2024-05-07 00:00:00,2024-05-07 00:00:00,,,owner
1025,1041,2024-04-25,1143.86,2024-04-25 00:00:00,2024-04-25 00:00:00,,,owner
1026,1042,2024-04-23,7147.25,2024-04-23 00:00:00,2024-04-23 00:00:00,,,owner
1027,1043,2024-04-23,3276.56,2024-04-23 00:00:00,2024-04-23 00:00:00,,,owner
1028,1044,2024-04-26,2364.92,2024-04-26 00:00:00,2024-04-26 00:00:00,,,owner
1029,1045,2024-04-29,2801.35,2024-04-29 00:00:00,2024-04-29 00:00:00,,,owner
1030,1046,2024-04-14,9981.91,2024-04-14 00:00:00,2024-04-14 00:00:00,,,owner
1031,1047,2024-05-01,3765.54,2024-05-01 00:00:00,2024-05-01 00:00:00,,,owner
1032,1048,2024-04-24,7641.35,2024-04-24 00:00:00,2024-04-24 00:00:00,,,owner
1033,1049,2024-05-04,1732.75,2024-05-04 00:00:00,2024-05-04 00:00:00,,,owner
1034,1050,2024-04-16,6875.78,2024-04-16 00:00:00,2024-04-16 00:00:00,,,owner
1035,1051,2024-04-29,1741.03,2024-04-29 00:00:00,2024-04-29 00:00:00,,,owner
1036,1052,2024-04-22,4170.76,2024-04-22 00:00:00,2024-04-22 00:00:00,,,owner
1037,1053,2024-04-21,7800.58,2024-04-21 00:00:00,2024-04-21 00:00:00,,,owner
1038,1054,2024-04-11,7338.27,2024-04-11 00:00:00,2024-04-11 00:00:00,,,owner
1039,1055,2024-04-06,6197.34,2024-04-06 00:00:00,2024-04-06 00:00:00,,,owner
1040,1056,2024-04-14,3846.06,2024-04-14 00:00:00,2024-04-14 00:00:00,,,owner
1041,1057,2024-05-08,2456.10,2024-05-08 00:00:00,2024-05-08 00:00:00,,,owner
1042,1058,2024-05-15,5834.71,2024-05-15 00:00:00,2024-05-15 00:00:00,,,owner
1043,1059,2024-05-10,3577.64,2024-05-10 00:00:00,2024-05-10 00:00:00,,,owner
1044,1060,2024-05-12,1623.16,2024-05-12 00:00:00,2024-05-12 00:00:00,,,owner
1045,1061,2024-05-18,2810.32,2024-05-18 00:00:00,2024-05-18 00:00:00,,,owner
1046,1062,2024-05-30,1379.26,2024-05-30 00:00:00,2024-05-30 00:00:00,,,owner
1047,1063,2024-05-11,3973.14,2024-05-11 00:00:00,2024-05-11 00:00:00,,,owner
1048,1064,2024-06-02,1212.70,2024-06-02 00:00:00,2024-06-02 00:00:00,,,owner
1049,1065,2024-05-26,930.73,2024-05-26 00:00:00,2024-05-26 00:00:00,,,owner
1050,1066,2024-05-23,5914.40,2024-05-23 00:00:00,2024-05-23 00:00:00,,,owner
1051,1067,2024-05-28,2935.88,2024-05-28 00:00:00,2024-05-28 00:00:00,,,owner
1052,1068,2024-05-03,6288.23,2024-05-03 00:00:00,2024-05-03 00:00:00,,,owner
1053,1069,2024-05-12,1710.84,2024-05-12 00:00:00,2024-05-12 00:00:00,,,owner
1054,1070,2024-05-20,4976.27,2024-05-20 00:00:00,2024-05-20 00:00:00,,,owner
1055,1071,2024-05-18,6917.29,2024-05-18 00:00:00,2024-05-18 00:00:00,,,owner
1056,1072,2024-05-13,5273.79,2024-05-13 00:00:00,2024-05-13 00:00:00,,,owner
1057,1073,2024-06-09,6757.46,2024-06-09 00:00:00,2024-06-09 00:00:00,,,owner
1058,1074,2024-05-04,6007.52,2024-05-04 00:00:00,2024-05-04 00:00:00,,,owner
1059,1075,2024-05-28,6330.83,2024-05-28 00:00:00,2024-05-28 00:00:00,,,owner
1060,1076,2024-05-28,1861.90,2024-05-28 00:00:00,2024-05-28 00:00:00,,,owner
1061,1077,2024-05-27,2235.39,2024-05-27 00:00:00,2024-05-27 00:00:00,,,owner
1062,1078,2024-05-10,1437.74,2024-05-10 00:00:00,2024-05-10 00:00:00,,,owner
1063,1079,2024-05-03,5848.39,2024-05-03 00:00:00,2024-05-03 00:00:00,,,owner
1064,1080,2024-05-31,2316.26,2024-05-31 00:00:00,2024-05-31 00:00:00,,,owner
1065,1081,2024-06-06,2901.52,2024-06-06 00:00:00,2024-06-06 00:00:00,,,owner
1066,1082,2024-05-07,3356.33,2024-05-07 00:00:00,2024-05-07 00:00:00,,,owner
1067,1083,2024-05-05,5413.68,2024-05-05 00:00:00,2024-05-05 00:00:00,,,owner
1068,1084,2024-05-11,6799.31,2024-05-11 00:00:00,2024-05-11 00:00:00,,,owner
1069,1085,2024-06-25,2019.77,2024-06-25 00:00:00,2024-06-25 00:00:00,,,owner
1070,1086,2024-06-13,1072.72,2024-06-13 00:00:00,2024-06-13 00:00:00,,,owner
1071,1087,2024-06-22,2928.55,2024-06-22 00:00:00,2024-06-22 00:00:00,,,owner
1072,1088,2024-07-03,1172.52,2024-07-03 00:00:00,2024-07-03 00:00:00,,,owner
1073,1089,2024-06-08,5144.33,2024-06-08 00:00:00,2024-06-08 00:00:00,,,owner
1074,1090,2024-06-15,1982.71,2024-06-15 00:00:00,2024-06-15 00:00:00,,,owner
1075,1091,2024-06-12,9058.87,2024-06-12 00:00:00,2024-06-12 00:00:00,,,owner
1076,1092,2024-06-29,10270.39,2024-06-29 00:00:00,2024-06-29 00:00:00,,,owner
1077,1093,2024-07-03,5763.08,2024-07-03 00:00:00,2024-07-03 00:00:00,,,owner
1078,1094,2024-06-03,3836.31,2024-06-03 00:00:00,2024-06-03 00:00:00,,,owner
1079,1095,2024-07-01,5704.49,2024-07-01 00:00:00,2024-07-01 00:00:00,,,owner
1080,1096,2024-06-13,1551.10,2024-06-13 00:00:00,2024-06-13 00:00:00,,,owner
1081,1097,2024-07-01,2918.34,2024-07-01 00:00:00,2024-07-01 00:00:00,,,owner
1082,1098,2024-07-01,2559.26,2024-07-01 00:00:00,2024-07-01 00:00:00,,,owner
1083,1099,2024-06-15,3414.93,2024-06-15 00:00:00,2024-06-15 00:00:00,,,owner
1084,1100,2024-06-26,1630.07,2024-06-26 00:00:00,2024-06-26 00:00:00,,,owner
1085,1101,2024-06-16,4695.58,2024-06-16 00:00:00,2024-06-16 00:00:00,,,owner
1086,1102,2024-06-28,3006.25,2024-06-28 00:00:00,2024-06-28 00:00:00,,,owner
1087,1103,2024-06-10,4276.84,2024-06-10 00:00:00,2024-06-10 00:00:00,,,owner
1088,1104,2024-06-22,2579.51,2024-06-22 00:00:00,2024-06-22 00:00:00,,,owner
1089,1105,2024-06-15,3789.81,2024-06-15 00:00:00,2024-06-15 00:00:00,,,owner
1090,1106,2024-06-23,4333.18,2024-06-23 00:00:00,2024-06-23 00:00:00,,,owner
1091,1107,2024-06-22,7399.82,2024-06-22 00:00:00,2024-06-22 00:00:00,,,owner
1092,1108,2024-06-04,3407.74,2024-06-04 00:00:00,2024-06-04 00:00:00,,,owner
1093,1109,2024-06-18,4823.05,2024-06-18 00:00:00,2024-06-18 00:00:00,,,owner
1094,1110,2024-06-22,2468.35,2024-06-22 00:00:00,2024-06-22 00:00:00,,,owner
1095,1111,2024-07-22,1801.94,2024-07-22 00:00:00,2024-07-22 00:00:00,,,owner
1096,1112,2024-07-16,9173.53,2024-07-16 00:00:00,2024-07-16 00:00:00,,,owner
1097,1113,2024-07-09,1174.98,2024-07-09 00:00:00,2024-07-09 00:00:00,,,owner
1098,1114,2024-07-17,2820.34,2024-07-17 00:00:00,2024-07-17 00:00:00,,,owner
1099,1115,2024-07-29,7856.40,2024-07-29 00:00:00,2024-07-29 00:00:00,,,owner
1100,1116,2024-07-26,6856.66,2024-07-26 00:00:00,2024-07-26 00:00:00,,,owner
1101,1117,2024-07-29,4406.52,2024-07-29 00:00:00,2024-07-29 00:00:00,,,owner
1102,1118,2024-07-27,2448.58,2024-07-27 00:00:00,2024-07-27 00:00:00,,,owner
1103,1119,2024-07-11,3935.93,2024-07-11 00:00:00,2024-07-11 00:00:00,,,owner
1104,1120,2024-07-14,2418.96,2024-07-14 00:00:00,2024-07-14 00:00:00,,,owner
1105,1121,2024-08-02,3965.57,2024-08-02 00:00:00,2024-08-02 00:00:00,,,owner
1106,1122,2024-07-24,2679.82,2024-07-24 00:00:00,2024-07-24 00:00:00,,,owner
1107,1123,2024-07-25,6739.05,2024-07-25 00:00:00,2024-07-25 00:00:00,,,owner
1108,1124,2024-07-07,2996.59,2024-07-07 00:00:00,2024-07-07 00:00:00,,,owner
1109,1125,2024-08-01,765.23,2024-08-01 00:00:00,2024-08-01 00:00:00,,,owner
1110,1126,2024-07-04,1510.68,2024-07-04 00:00:00,2024-07-04 00:00:00,,,owner
1111,1127,2024-07-02,13780.32,2024-07-02 00:00:00,2024-07-02 00:00:00,,,owner
1112,1128,2024-08-09,8211.25,2024-08-09 00:00:00,2024-08-09 00:00:00,,,owner
1113,1129,2024-07-31,7454.06,2024-07-31 00:00:00,2024-07-31 00:00:00,,,owner
1114,1130,2024-07-20,6538.68,2024-07-20 00:00:00,2024-07-20 00:00:00,,,owner
1115,1131,2024-07-29,1478.01,2024-07-29 00:00:00,2024-07-29 00:00:00,,,owner
1116,1132,2024-07-26,6484.61,2024-07-26 00:00:00,2024-07-26 00:00:00,,,owner
1117,1134,2024-07-30,3036.49,2024-07-30 00:00:00,2024-07-30 00:00:00,,,owner
1118,1135,2024-07-28,1436.53,2024-07-28 00:00:00,2024-07-28 00:00:00,,,owner
1119,1136,2024-07-15,1418.87,2024-07-15 00:00:00,2024-07-15 00:00:00,,,owner
1120,1137,2024-07-10,5312.09,2024-07-10 00:00:00,2024-07-10 00:00:00,,,owner
1121,1138,2024-07-30,3911.11,2024-07-30 00:00:00,2024-07-30 00:00:00,,,owner
1122,1139,2024-08-21,3236.63,2024-08-21 00:00:00,2024-08-21 00:00:00,,,owner
1123,1140,2024-08-11,4451.81,2024-08-11 00:00:00,2024-08-11 00:00:00,,,owner
1124,1141,2024-08-17,2698.70,2024-08-17 00:00:00,2024-08-17 00:00:00,,,owner
1125,1142,2024-08-12,2598.56,2024-08-12 00:00:00,2024-08-12 00:00:00,,,owner
1126,1143,2024-08-02,9185.79,2024-08-02 00:00:00,2024-08-02 00:00:00,,,owner
1127,1144,2024-08-30,2775.83,2024-08-30 00:00:00,2024-08-30 00:00:00,,,owner
1128,1145,2024-08-15,3804.63,2024-08-15 00:00:00,2024-08-15 00:00:00,,,owner
1129,1146,2024-08-09,9845.59,2024-08-09 00:00:00,2024-08-09 00:00:00,,,owner
1130,1147,2024-08-15,5220.80,2024-08-15 00:00:00,2024-08-15 00:00:00,,,owner
1131,1148,2024-08-24,4737.68,2024-08-24 00:00:00,2024-08-24 00:00:00,,,owner
1132,1149,2024-08-27,1561.22,2024-08-27 00:00:00,2024-08-27 00:00:00,,,owner
1133,1150,2024-08-15,1297.51,2024-08-15 00:00:00,2024-08-15 00:00:00,,,owner
1134,1151,2024-09-05,5572.74,2024-09-05 00:00:00,2024-09-05 00:00:00,,,owner
1135,1152,2024-08-26,3070.50,2024-08-26 00:00:00,2024-08-26 00:00:00,,,owner
1136,1153,2024-08-16,1771.96,2024-08-16 00:00:00,2024-08-16 00:00:00,,,owner
1137,1154,2024-09-03,2361.17,2024-09-03 00:00:00,2024-09-03 00:00:00,,,owner
1138,1155,2024-08-03,3402.51,2024-08-03 00:00:00,2024-08-03 00:00:00,,,owner
1139,1156,2024-09-01,7585.97,2024-09-01 00:00:00,2024-09-01 00:00:00,,,owner
1140,1157,2024-08-05,3964.86,2024-08-05 00:00:00,2024-08-05 00:00:00,,,owner
1141,1158,2024-08-21,13254.35,2024-08-21 00:00:00,2024-08-21 00:00:00,,,owner
1142,1159,2024-08-22,6201.40,2024-08-22 00:00:00,2024-08-22 00:00:00,,,owner
1143,1160,2024-09-05,2901.38,2024-09-05 00:00:00,2024-09-05 00:00:00,,,owner
1144,1161,2024-08-08,2960.99,2024-08-08 00:00:00,2024-08-08 00:00:00,,,owner
1145,1162,2024-08-05,1645.14,2024-08-05 00:00:00,2024-08-05 00:00:00,,,owner
1146,1163,2024-09-13,6488.04,2024-09-13 00:00:00,2024-09-13 00:00:00,,,owner
1147,1164,2024-09-29,6764.47,2024-09-29 00:00:00,2024-09-29 00:00:00,,,owner
1148,1165,2024-09-03,2407.12,2024-09-03 00:00:00,2024-09-03 00:00:00,,,owner
1149,1166,2024-09-09,2330.59,2024-09-09 00:00:00,2024-09-09 00:00:00,,,owner
1150,1167,2024-09-06,5281.06,2024-09-06 00:00:00,2024-09-06 00:00:00,,,owner
1151,1168,2024-09-22,6127.17,2024-09-22 00:00:00,2024-09-22 00:00:00,,,owner
1152,1169,2024-09-08,3316.15,2024-09-08 00:00:00,2024-09-08 00:00:00,,,owner
1153,1170,2024-09-06,7917.40,2024-09-06 00:00:00,2024-09-06 00:00:00,,,owner
1154,1171,2024-09-11,5317.17,2024-09-11 00:00:00,2024-09-11 00:00:00,,,owner
1155,1172,2024-09-23,2259.68,2024-09-23 00:00:00,2024-09-23 00:00:00,,,owner
1156,1173,2024-09-26,1487.94,2024-09-26 00:00:00,2024-09-26 00:00:00,,,owner
1157,1174,2024-09-11,3708.45,2024-09-11 00:00:00,2024-09-11 00:00:00,,,owner
1158,1175,2024-09-21,7737.76,2024-09-21 00:00:00,2024-09-21 00:00:00,,,owner
1159,1176,2024-09-19,4874.78,2024-09-19 00:00:00,2024-09-19 00:00:00,,,owner
1160,1177,2024-09-30,2502.93,2024-09-30 00:00:00,2024-09-30 00:00:00,,,owner
1161,1178,2024-09-16,2311.61,2024-09-16 00:00:00,2024-09-16 00:00:00,,,owner
1162,1179,2024-09-29,5445.23,2024-09-29 00:00:00,2024-09-29 00:00:00,,,owner
1163,1180,2024-09-16,1930.15,2024-09-16 00:00:00,2024-09-16 00:00:00,,,owner
1164,1181,2024-09-20,2022.32,2024-09-20 00:00:00,2024-09-20 00:00:00,,,owner
1165,1182,2024-09-30,1696.32,2024-09-30 00:00:00,2024-09-30 00:00:00,,,owner
1166,1183,2024-09-03,2569.10,2024-09-03 00:00:00,2024-09-03 00:00:00,,,owner
1167,1184,2024-10-01,8441.90,2024-10-01 00:00:00,2024-10-01 00:00:00,,,owner
1168,1185,2024-09-19,1034.66,2024-09-19 00:00:00,2024-09-19 00:00:00,,,owner
1169,1186,2024-09-05,5031.10,2024-09-05 00:00:00,2024-09-05 00:00:00,,,owner
1170,1187,2024-09-30,3268.92,2024-09-30 00:00:00,2024-09-30 00:00:00,,,owner
1171,1188,2024-09-11,4036.26,2024-09-11 00:00:00,2024-09-11 00:00:00,,,owner
1172,1189,2024-09-28,10542.13,2024-09-28 00:00:00,2024-09-28 00:00:00,,,owner
1173,1190,2024-09-20,2882.19,2024-09-20 00:00:00,2024-09-20 00:00:00,,,owner
1174,1191,2024-10-17,906.77,2024-10-17 00:00:00,2024-10-17 00:00:00,,,owner
1175,1192,2024-10-12,3385.91,2024-10-12 00:00:00,2024-10-12 00:00:00,,,owner
1176,1193,2024-10-29,7192.62,2024-10-29 00:00:00,2024-10-29 00:00:00,,,owner
1177,1194,2024-10-09,725.85,2024-10-09 00:00:00,2024-10-09 00:00:00,,,owner
1178,1195,2024-10-06,4151.12,2024-10-06 00:00:00,2024-10-06 00:00:00,,,owner
1179,1196,2024-10-21,2193.18,2024-10-21 00:00:00,2024-10-21 00:00:00,,,owner
