utility_bill_id,unit_id,utility_type,billing_period,total_amount,tenant_count,per_tenant_amount,entered_by,created_at,updated_at,deleted_at
767,40,electricity,2026-01-01,2343.44,1,2343.44,43,2026-05-07 21:26:53,2026-05-07 21:26:53,
768,40,electricity,2026-02-01,1961.75,1,1961.75,43,2026-05-07 21:26:53,2026-05-07 21:26:53,
769,40,water,2026-02-01,439.66,1,439.66,43,2026-05-07 21:26:53,2026-05-07 21:26:53,
770,40,electricity,2026-03-01,1966.47,1,1966.47,43,2026-05-07 21:26:53,2026-05-07 21:26:53,
771,40,water,2026-03-01,223.84,1,223.84,43,2026-05-07 21:26:53,2026-05-07 21:26:53,
772,40,electricity,2026-04-01,2326.26,1,2326.26,43,2026-05-07 21:26:54,2026-05-07 21:26:54,
773,40,water,2026-04-01,390.35,1,390.35,43,2026-05-07 21:26:54,2026-05-07 21:26:54,
774,40,electricity,2026-05-01,1537.92,1,1537.92,43,2026-05-07 21:26:54,2026-05-07 21:26:54,
775,49,electricity,2022-04-01,1272.51,1,1272.51,3,2026-05-07 21:26:54,2026-05-07 21:26:54,
776,49,water,2022-04-01,380.17,1,380.17,3,2026-05-07 21:26:54,2026-05-07 21:26:54,
777,49,electricity,2022-05-01,1577.09,1,1577.09,3,2026-05-07 21:26:54,2026-05-07 21:26:54,
778,49,water,2022-05-01,283.44,1,283.44,3,2026-05-07 21:26:54,2026-05-07 21:26:54,
779,49,electricity,2022-06-01,1373.77,1,1373.77,3,2026-05-07 21:26:54,2026-05-07 21:26:54,
780,49,electricity,2022-07-01,2162.59,2,1081.30,3,2026-05-07 21:26:54,2026-05-07 21:26:54,
781,49,water,2022-07-01,323.19,2,161.60,3,2026-05-07 21:26:54,2026-05-07 21:26:54,
782,49,electricity,2022-08-01,1366.60,1,1366.60,3,2026-05-07 21:26:54,2026-05-07 21:26:54,
783,49,water,2022-08-01,415.47,1,415.47,3,2026-05-07 21:26:54,2026-05-07 21:26:54,
784,49,electricity,2022-09-01,1878.20,1,1878.20,3,2026-05-07 21:26:54,2026-05-07 21:26:54,
785,49,electricity,2022-10-01,1868.04,1,1868.04,3,2026-05-07 21:26:54,2026-05-07 21:26:54,
786,49,water,2022-10-01,294.17,1,294.17,3,2026-05-07 21:26:54,2026-05-07 21:26:54,
787,49,electricity,2022-11-01,2294.48,1,2294.48,3,2026-05-07 21:26:55,2026-05-07 21:26:55,
788,49,water,2022-11-01,207.22,1,207.22,3,2026-05-07 21:26:55,2026-05-07 21:26:55,
789,49,electricity,2022-12-01,2445.69,1,2445.69,3,2026-05-07 21:26:55,2026-05-07 21:26:55,
790,49,water,2022-12-01,477.73,1,477.73,3,2026-05-07 21:26:55,2026-05-07 21:26:55,
791,49,electricity,2023-01-01,2113.54,2,1056.77,3,2026-05-07 21:26:55,2026-05-07 21:26:55,
792,49,water,2023-01-01,264.94,2,132.47,3,2026-05-07 21:26:55,2026-05-07 21:26:55,
793,49,electricity,2023-02-01,1346.76,1,1346.76,3,2026-05-07 21:26:55,2026-05-07 21:26:55,
794,49,water,2023-02-01,474.79,1,474.79,3,2026-05-07 21:26:55,2026-05-07 21:26:55,
795,49,electricity,2023-03-01,1234.17,1,1234.17,3,2026-05-07 21:26:55,2026-05-07 21:26:55,
796,49,water,2023-03-01,304.27,1,304.27,3,2026-05-07 21:26:55,2026-05-07 21:26:55,
797,49,electricity,2023-04-01,1994.21,1,1994.21,3,2026-05-07 21:26:55,2026-05-07 21:26:55,
798,49,water,2023-04-01,365.88,1,365.88,3,2026-05-07 21:26:55,2026-05-07 21:26:55,
799,49,electricity,2023-05-01,1664.80,1,1664.80,3,2026-05-07 21:26:55,2026-05-07 21:26:55,
800,49,electricity,2023-06-01,2458.05,1,2458.05,3,2026-05-07 21:26:56,2026-05-07 21:26:56,
801,49,water,2023-06-01,375.26,1,375.26,3,2026-05-07 21:26:56,2026-05-07 21:26:56,
802,49,electricity,2023-07-01,1424.18,2,712.09,3,2026-05-07 21:26:56,2026-05-07 21:26:56,
803,49,electricity,2023-08-01,1895.73,2,947.87,3,2026-05-07 21:26:56,2026-05-07 21:26:56,
804,49,electricity,2023-09-01,1589.39,2,794.70,3,2026-05-07 21:26:56,2026-05-07 21:26:56,
805,49,electricity,2023-10-01,2439.24,3,813.08,3,2026-05-07 21:26:57,2026-05-07 21:26:57,
806,49,electricity,2023-11-01,2295.16,2,1147.58,3,2026-05-07 21:26:57,2026-05-07 21:26:57,
807,49,water,2023-11-01,300.88,2,150.44,3,2026-05-07 21:26:57,2026-05-07 21:26:57,
808,49,electricity,2023-12-01,1879.90,2,939.95,3,2026-05-07 21:26:57,2026-05-07 21:26:57,
809,49,electricity,2024-01-01,1396.96,4,349.24,3,2026-05-07 21:26:57,2026-05-07 21:26:57,
810,49,water,2024-01-01,207.95,4,51.99,3,2026-05-07 21:26:57,2026-05-07 21:26:57,
811,49,electricity,2024-02-01,2213.97,3,737.99,3,2026-05-07 21:26:57,2026-05-07 21:26:57,
812,49,electricity,2024-03-01,2236.43,3,745.48,3,2026-05-07 21:26:57,2026-05-07 21:26:57,
813,49,electricity,2024-04-01,2007.69,4,501.92,3,2026-05-07 21:26:58,2026-05-07 21:26:58,
814,49,water,2024-04-01,443.19,4,110.80,3,2026-05-07 21:26:58,2026-05-07 21:26:58,
815,49,electricity,2024-05-01,2091.37,3,697.12,3,2026-05-07 21:26:58,2026-05-07 21:26:58,
816,49,electricity,2024-06-01,1703.40,3,567.80,3,2026-05-07 21:26:58,2026-05-07 21:26:58,
817,49,electricity,2024-07-01,2432.12,5,486.42,3,2026-05-07 21:26:58,2026-05-07 21:26:58,
818,49,water,2024-07-01,245.91,5,49.18,3,2026-05-07 21:26:58,2026-05-07 21:26:58,
819,49,electricity,2024-08-01,1764.02,3,588.01,3,2026-05-07 21:26:58,2026-05-07 21:26:58,
820,49,electricity,2024-09-01,1665.95,3,555.32,3,2026-05-07 21:26:59,2026-05-07 21:26:59,
821,49,water,2024-09-01,487.82,3,162.61,3,2026-05-07 21:26:59,2026-05-07 21:26:59,
822,49,electricity,2024-10-01,1255.91,6,209.32,3,2026-05-07 21:26:59,2026-05-07 21:26:59,
823,49,water,2024-10-01,259.41,6,43.24,3,2026-05-07 21:26:59,2026-05-07 21:26:59,
824,49,electricity,2024-11-01,1465.45,5,293.09,3,2026-05-07 21:26:59,2026-05-07 21:26:59,
825,49,water,2024-11-01,307.94,5,61.59,3,2026-05-07 21:26:59,2026-05-07 21:26:59,
826,49,electricity,2024-12-01,2498.56,4,624.64,3,2026-05-07 21:26:59,2026-05-07 21:26:59,
827,49,water,2024-12-01,393.00,4,98.25,3,2026-05-07 21:26:59,2026-05-07 21:26:59,
828,49,electricity,2025-01-01,1546.50,4,386.63,3,2026-05-07 21:26:59,2026-05-07 21:26:59,
829,49,water,2025-01-01,362.60,4,90.65,3,2026-05-07 21:26:59,2026-05-07 21:26:59,
830,49,electricity,2025-02-01,2181.48,3,727.16,3,2026-05-07 21:27:00,2026-05-07 21:27:00,
831,49,water,2025-02-01,207.92,3,69.31,3,2026-05-07 21:27:00,2026-05-07 21:27:00,
832,49,electricity,2025-03-01,1927.12,3,642.37,3,2026-05-07 21:27:00,2026-05-07 21:27:00,
833,49,electricity,2025-04-01,1870.96,4,467.74,3,2026-05-07 21:27:00,2026-05-07 21:27:00,
834,49,water,2025-04-01,460.23,4,115.06,3,2026-05-07 21:27:00,2026-05-07 21:27:00,
835,49,electricity,2025-05-01,2056.10,4,514.03,3,2026-05-07 21:27:00,2026-05-07 21:27:00,
836,49,water,2025-05-01,367.14,4,91.79,3,2026-05-07 21:27:00,2026-05-07 21:27:00,
837,49,electricity,2025-06-01,1704.33,4,426.08,3,2026-05-07 21:27:00,2026-05-07 21:27:00,
838,49,water,2025-06-01,476.94,4,119.24,3,2026-05-07 21:27:00,2026-05-07 21:27:00,
839,49,electricity,2025-07-01,1681.69,3,560.56,3,2026-05-07 21:27:00,2026-05-07 21:27:00,
840,49,water,2025-07-01,252.43,3,84.14,3,2026-05-07 21:27:00,2026-05-07 21:27:00,
841,49,electricity,2025-08-01,2385.19,3,795.06,3,2026-05-07 21:27:01,2026-05-07 21:27:01,
842,49,water,2025-08-01,231.91,3,77.30,3,2026-05-07 21:27:01,2026-05-07 21:27:01,
843,49,electricity,2025-09-01,2297.54,3,765.85,3,2026-05-07 21:27:01,2026-05-07 21:27:01,
844,49,water,2025-09-01,319.65,3,106.55,3,2026-05-07 21:27:01,2026-05-07 21:27:01,
845,49,electricity,2025-10-01,2452.23,4,613.06,3,2026-05-07 21:27:01,2026-05-07 21:27:01,
846,49,water,2025-10-01,253.95,4,63.49,3,2026-05-07 21:27:01,2026-05-07 21:27:01,
847,49,electricity,2025-11-01,1469.54,3,489.85,3,2026-05-07 21:27:01,2026-05-07 21:27:01,
848,49,water,2025-11-01,334.37,3,111.46,3,2026-05-07 21:27:01,2026-05-07 21:27:01,
849,49,electricity,2025-12-01,2476.06,4,619.02,3,2026-05-07 21:27:01,2026-05-07 21:27:01,
850,49,electricity,2026-01-01,2106.06,5,421.21,3,2026-05-07 21:27:01,2026-05-07 21:27:01,
851,49,water,2026-01-01,278.53,5,55.71,3,2026-05-07 21:27:01,2026-05-07 21:27:01,
852,49,electricity,2026-02-01,2185.03,3,728.34,3,2026-05-07 21:27:02,2026-05-07 21:27:02,
853,49,water,2026-02-01,222.41,3,74.14,3,2026-05-07 21:27:02,2026-05-07 21:27:02,
854,49,electricity,2026-03-01,1393.22,3,464.41,3,2026-05-07 21:27:02,2026-05-07 21:27:02,
855,49,water,2026-03-01,253.24,3,84.41,3,2026-05-07 21:27:02,2026-05-07 21:27:02,
856,49,electricity,2026-04-01,1250.15,5,250.03,3,2026-05-07 21:27:02,2026-05-07 21:27:02,
857,49,electricity,2026-05-01,2063.58,5,412.72,3,2026-05-07 21:27:02,2026-05-07 21:27:02,
858,49,water,2026-05-01,213.39,5,42.68,3,2026-05-07 21:27:02,2026-05-07 21:27:02,
859,47,electricity,2023-03-01,2265.76,1,2265.76,44,2026-05-07 21:27:02,2026-05-07 21:27:02,
860,47,water,2023-03-01,326.47,1,326.47,44,2026-05-07 21:27:02,2026-05-07 21:27:02,
861,47,electricity,2023-04-01,1758.70,1,1758.70,44,2026-05-07 21:27:02,2026-05-07 21:27:02,
862,47,water,2023-04-01,347.27,1,347.27,44,2026-05-07 21:27:02,2026-05-07 21:27:02,
863,47,electricity,2023-05-01,1804.37,1,1804.37,44,2026-05-07 21:27:02,2026-05-07 21:27:02,
864,47,electricity,2023-06-01,2370.38,1,2370.38,44,2026-05-07 21:27:02,2026-05-07 21:27:02,
865,47,water,2023-06-01,260.77,1,260.77,44,2026-05-07 21:27:02,2026-05-07 21:27:02,
866,47,electricity,2023-07-01,2168.40,1,2168.40,44,2026-05-07 21:27:02,2026-05-07 21:27:02,
867,47,electricity,2023-08-01,1479.42,1,1479.42,44,2026-05-07 21:27:02,2026-05-07 21:27:02,
868,47,electricity,2023-09-01,2150.74,1,2150.74,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
869,47,water,2023-09-01,395.23,1,395.23,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
870,47,electricity,2023-10-01,1703.96,1,1703.96,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
871,47,water,2023-10-01,396.96,1,396.96,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
872,47,electricity,2023-11-01,1373.65,1,1373.65,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
873,47,water,2023-11-01,275.34,1,275.34,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
874,47,electricity,2023-12-01,2248.14,1,2248.14,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
875,47,water,2023-12-01,262.02,1,262.02,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
876,47,electricity,2024-01-01,1552.04,1,1552.04,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
877,47,water,2024-01-01,426.63,1,426.63,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
878,47,electricity,2024-02-01,1424.45,1,1424.45,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
879,47,water,2024-02-01,389.78,1,389.78,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
880,47,electricity,2024-03-01,2235.23,2,1117.62,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
881,47,water,2024-03-01,346.19,2,173.10,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
882,47,electricity,2024-04-01,2109.08,1,2109.08,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
883,47,water,2024-04-01,331.67,1,331.67,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
884,47,electricity,2024-05-01,1511.70,1,1511.70,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
885,47,water,2024-05-01,324.48,1,324.48,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
886,47,electricity,2024-06-01,1696.38,1,1696.38,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
887,47,electricity,2024-07-01,1451.30,1,1451.30,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
888,47,water,2024-07-01,282.60,1,282.60,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
889,47,electricity,2024-08-01,1979.13,1,1979.13,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
890,47,water,2024-08-01,373.11,1,373.11,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
891,47,electricity,2024-09-01,1849.92,2,924.96,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
892,47,water,2024-09-01,262.10,2,131.05,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
893,47,electricity,2024-10-01,2108.79,2,1054.40,44,2026-05-07 21:27:03,2026-05-07 21:27:03,
894,47,electricity,2024-11-01,1233.53,1,1233.53,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
895,47,water,2024-11-01,431.47,1,431.47,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
896,47,electricity,2024-12-01,2388.61,1,2388.61,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
897,47,electricity,2025-01-01,1433.90,1,1433.90,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
898,47,electricity,2025-02-01,1286.67,1,1286.67,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
899,47,water,2025-02-01,417.33,1,417.33,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
900,47,electricity,2025-03-01,1328.25,1,1328.25,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
901,47,water,2025-03-01,289.59,1,289.59,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
902,47,electricity,2025-04-01,1317.14,2,658.57,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
903,47,water,2025-04-01,375.40,2,187.70,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
904,47,electricity,2025-05-01,2196.76,1,2196.76,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
905,47,water,2025-05-01,278.72,1,278.72,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
906,47,electricity,2025-06-01,1956.72,1,1956.72,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
907,47,water,2025-06-01,303.86,1,303.86,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
908,47,electricity,2025-07-01,1274.07,1,1274.07,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
909,47,water,2025-07-01,365.12,1,365.12,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
910,47,electricity,2025-08-01,1984.44,1,1984.44,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
911,47,water,2025-08-01,499.13,1,499.13,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
912,47,electricity,2025-09-01,2170.03,1,2170.03,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
913,47,water,2025-09-01,292.54,1,292.54,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
914,47,electricity,2025-10-01,1458.93,1,1458.93,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
915,47,water,2025-10-01,441.51,1,441.51,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
916,47,electricity,2025-11-01,2498.87,1,2498.87,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
917,47,water,2025-11-01,420.61,1,420.61,44,2026-05-07 21:27:04,2026-05-07 21:27:04,
918,47,electricity,2025-12-01,1515.45,1,1515.45,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
919,47,water,2025-12-01,282.14,1,282.14,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
920,47,electricity,2026-01-01,1710.43,1,1710.43,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
921,47,water,2026-01-01,298.91,1,298.91,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
922,47,electricity,2026-02-01,1793.30,1,1793.30,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
923,47,electricity,2026-03-01,2113.71,1,2113.71,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
924,47,electricity,2026-04-01,1202.62,2,601.31,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
925,47,water,2026-04-01,315.41,2,157.71,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
926,47,electricity,2026-05-01,2184.52,2,1092.26,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
927,14,electricity,2023-09-01,2013.85,1,2013.85,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
928,14,water,2023-09-01,429.35,1,429.35,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
929,14,electricity,2023-10-01,1599.74,2,799.87,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
930,14,water,2023-10-01,257.42,2,128.71,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
931,14,electricity,2023-11-01,2325.70,1,2325.70,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
932,14,water,2023-11-01,341.10,1,341.10,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
933,14,electricity,2023-12-01,2040.90,1,2040.90,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
934,14,water,2023-12-01,350.22,1,350.22,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
935,14,electricity,2024-01-01,1777.25,1,1777.25,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
936,14,electricity,2024-02-01,1271.06,1,1271.06,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
937,14,water,2024-02-01,279.12,1,279.12,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
938,14,electricity,2024-03-01,1695.02,1,1695.02,44,2026-05-07 21:27:05,2026-05-07 21:27:05,
939,14,electricity,2024-04-01,2352.10,2,1176.05,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
940,14,water,2024-04-01,373.50,2,186.75,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
941,14,electricity,2024-05-01,1973.56,1,1973.56,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
942,14,water,2024-05-01,237.61,1,237.61,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
943,14,electricity,2024-06-01,1924.52,1,1924.52,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
944,14,water,2024-06-01,393.79,1,393.79,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
945,14,electricity,2024-07-01,2248.90,1,2248.90,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
946,14,electricity,2024-08-01,2084.86,1,2084.86,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
947,14,electricity,2024-09-01,1784.85,1,1784.85,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
948,14,water,2024-09-01,495.66,1,495.66,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
949,14,electricity,2024-10-01,2031.17,2,1015.59,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
950,14,water,2024-10-01,202.05,2,101.03,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
951,14,electricity,2024-11-01,2267.47,1,2267.47,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
952,14,water,2024-11-01,380.01,1,380.01,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
953,14,electricity,2024-12-01,2366.52,1,2366.52,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
954,14,water,2024-12-01,254.73,1,254.73,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
955,14,electricity,2025-01-01,2343.93,1,2343.93,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
956,14,water,2025-01-01,341.25,1,341.25,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
957,14,electricity,2025-02-01,2083.95,1,2083.95,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
958,14,electricity,2025-03-01,2460.07,1,2460.07,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
959,14,electricity,2025-04-01,1876.90,1,1876.90,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
960,14,water,2025-04-01,450.13,1,450.13,44,2026-05-07 21:27:06,2026-05-07 21:27:06,
961,14,electricity,2025-05-01,2255.25,1,2255.25,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
962,14,water,2025-05-01,461.21,1,461.21,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
963,14,electricity,2025-06-01,1457.79,1,1457.79,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
964,14,electricity,2025-07-01,1343.46,1,1343.46,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
965,14,water,2025-07-01,439.76,1,439.76,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
966,14,electricity,2025-08-01,2423.33,1,2423.33,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
967,14,electricity,2025-09-01,1669.06,1,1669.06,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
968,14,electricity,2025-10-01,1671.54,2,835.77,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
969,14,water,2025-10-01,260.92,2,130.46,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
970,14,electricity,2025-11-01,2247.01,1,2247.01,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
971,14,water,2025-11-01,203.17,1,203.17,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
972,14,electricity,2025-12-01,1346.78,1,1346.78,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
973,14,water,2025-12-01,445.88,1,445.88,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
974,14,electricity,2026-01-01,1714.43,1,1714.43,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
975,14,water,2026-01-01,307.72,1,307.72,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
976,14,electricity,2026-02-01,2093.79,1,2093.79,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
977,14,water,2026-02-01,309.48,1,309.48,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
978,14,electricity,2026-03-01,1554.10,1,1554.10,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
979,14,water,2026-03-01,414.88,1,414.88,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
980,14,electricity,2026-04-01,2067.49,1,2067.49,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
981,14,electricity,2026-05-01,2421.15,1,2421.15,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
982,14,water,2026-05-01,275.95,1,275.95,44,2026-05-07 21:27:07,2026-05-07 21:27:07,
983,3,electricity,2024-11-01,2481.29,1,2481.29,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
984,3,water,2024-11-01,252.62,1,252.62,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
985,3,electricity,2024-12-01,2063.54,1,2063.54,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
986,3,electricity,2025-01-01,2029.46,1,2029.46,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
987,3,water,2025-01-01,284.97,1,284.97,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
988,3,electricity,2025-02-01,1585.36,1,1585.36,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
989,3,water,2025-02-01,448.74,1,448.74,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
990,3,electricity,2025-03-01,1456.86,1,1456.86,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
991,3,electricity,2025-04-01,2017.75,1,2017.75,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
992,3,water,2025-04-01,272.36,1,272.36,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
993,3,electricity,2025-05-01,2295.23,1,2295.23,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
994,3,electricity,2025-06-01,1653.30,1,1653.30,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
995,3,water,2025-06-01,362.57,1,362.57,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
996,3,electricity,2025-07-01,2383.74,1,2383.74,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
997,3,water,2025-07-01,459.97,1,459.97,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
998,3,electricity,2025-08-01,1973.78,1,1973.78,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
999,3,electricity,2025-09-01,2110.67,1,2110.67,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
1000,3,water,2025-09-01,223.47,1,223.47,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
1001,3,electricity,2025-10-01,1811.00,1,1811.00,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
1002,3,electricity,2025-11-01,1886.43,2,943.22,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
1003,3,electricity,2025-12-01,1204.37,2,602.19,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
1004,3,water,2025-12-01,493.78,2,246.89,43,2026-05-07 21:27:08,2026-05-07 21:27:08,
1005,3,electricity,2026-01-01,1381.24,1,1381.24,43,2026-05-07 21:27:09,2026-05-07 21:27:09,
1006,3,water,2026-01-01,488.93,1,488.93,43,2026-05-07 21:27:09,2026-05-07 21:27:09,
1007,3,electricity,2026-02-01,1308.97,1,1308.97,43,2026-05-07 21:27:09,2026-05-07 21:27:09,
1008,3,electricity,2026-03-01,2458.88,2,1229.44,43,2026-05-07 21:27:09,2026-05-07 21:27:09,
1009,3,electricity,2026-04-01,1829.83,1,1829.83,43,2026-05-07 21:27:09,2026-05-07 21:27:09,
1010,3,water,2026-04-01,258.96,1,258.96,43,2026-05-07 21:27:09,2026-05-07 21:27:09,
1011,3,electricity,2026-05-01,1234.71,1,1234.71,43,2026-05-07 21:27:09,2026-05-07 21:27:09,
1012,3,water,2026-05-01,368.68,1,368.68,43,2026-05-07 21:27:09,2026-05-07 21:27:09,
1013,43,electricity,2021-01-01,1629.58,1,1629.58,4,2026-05-07 21:27:09,2026-05-07 21:27:09,
1014,43,electricity,2021-02-01,1931.33,1,1931.33,4,2026-05-07 21:27:09,2026-05-07 21:27:09,
1015,43,water,2021-02-01,312.02,1,312.02,4,2026-05-07 21:27:09,2026-05-07 21:27:09,
1016,43,electricity,2021-03-01,2056.55,1,2056.55,4,2026-05-07 21:27:09,2026-05-07 21:27:09,
1017,43,water,2021-03-01,446.93,1,446.93,4,2026-05-07 21:27:09,2026-05-07 21:27:09,
1018,43,electricity,2021-04-01,2169.76,2,1084.88,4,2026-05-07 21:27:09,2026-05-07 21:27:09,
1019,43,water,2021-04-01,276.50,2,138.25,4,2026-05-07 21:27:09,2026-05-07 21:27:09,
1020,43,electricity,2021-05-01,1301.19,1,1301.19,4,2026-05-07 21:27:09,2026-05-07 21:27:09,
1021,43,water,2021-05-01,229.51,1,229.51,4,2026-05-07 21:27:09,2026-05-07 21:27:09,
1022,43,electricity,2021-06-01,1412.11,1,1412.11,4,2026-05-07 21:27:09,2026-05-07 21:27:09,
