billing_id,lease_id,billing_date,next_billing,to_pay,amount,status,created_at,updated_at,deleted_at,billing_type,due_date,previous_balance,tenant_id
1289,190,2025-10-01,2025-11-01,7551.08,7551.08,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-10-06,0.00,24
1290,190,2025-10-01,2025-10-01,-5884.92,-5884.92,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,move_out,2025-10-16,0.00,24
1291,277,2025-05-01,2025-06-01,14207.64,14207.64,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-05-06,0.00,38
1292,277,2025-06-01,2025-07-01,14097.44,14097.44,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-06-06,0.00,38
1293,277,2025-07-01,2025-08-01,14108.86,14108.86,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-07-06,0.00,38
1294,277,2025-07-01,2025-07-01,-12049.14,-12049.14,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,move_out,2025-07-16,0.00,38
1295,79,2025-05-01,2025-06-01,13173.67,13173.67,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-05-06,0.00,35
1296,79,2025-06-01,2025-07-01,13558.56,13558.56,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-06-06,0.00,35
1297,79,2025-07-01,2025-08-01,13207.05,13207.05,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-07-06,0.00,35
1298,79,2025-07-01,2025-07-01,-11884.95,-11884.95,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,move_out,2025-07-16,0.00,35
1299,21,2025-05-01,2025-06-01,13517.48,13517.48,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-05-06,0.00,10
1300,21,2025-06-01,2025-07-01,13302.58,13302.58,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-06-06,0.00,10
1301,21,2025-07-01,2025-08-01,12681.19,12681.19,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-07-06,0.00,10
1302,21,2025-08-01,2025-09-01,13525.57,13525.57,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-08-06,0.00,10
1303,21,2025-09-01,2025-10-01,13504.57,13504.57,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-09-06,0.00,10
1304,21,2025-10-01,2025-11-01,12942.44,12942.44,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-10-06,0.00,10
1305,21,2025-11-01,2025-12-01,13961.48,13961.48,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-11-06,0.00,10
1306,21,2025-12-01,2026-01-01,12839.59,12839.59,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-12-06,0.00,10
1307,21,2026-01-01,2026-02-01,13051.34,13051.34,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2026-01-06,0.00,10
1308,21,2026-02-01,2026-03-01,12835.30,12835.30,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2026-02-06,0.00,10
1309,21,2026-03-01,2026-04-01,13155.71,13155.71,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2026-03-06,0.00,10
1310,21,2026-04-01,2026-05-01,11801.02,11801.02,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2026-04-06,0.00,10
1311,21,2026-04-01,2026-04-01,-10282.98,-10282.98,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,move_out,2026-04-16,0.00,10
1312,254,2025-05-01,2025-06-01,15006.80,15006.80,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-05-06,0.00,41
1313,254,2025-06-01,2025-07-01,14492.35,14492.35,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-06-06,0.00,41
1314,254,2025-07-01,2025-08-01,14190.84,14190.84,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-07-06,0.00,41
1315,254,2025-07-01,2025-07-01,-11153.16,-11153.16,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,move_out,2025-07-16,0.00,41
1316,107,2025-05-01,2025-06-01,9941.82,9941.82,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-05-06,0.00,30
1317,107,2025-06-01,2025-07-01,9881.32,9881.32,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-06-06,0.00,30
1318,107,2025-07-01,2025-08-01,9980.70,9980.70,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-07-06,0.00,30
1319,107,2025-08-01,2025-09-01,10208.36,10208.36,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-08-06,0.00,30
1320,107,2025-09-01,2025-10-01,10208.40,10208.40,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-09-06,0.00,30
1321,107,2025-10-01,2025-11-01,10012.55,10012.55,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-10-06,0.00,30
1322,107,2025-10-01,2025-10-01,-8659.45,-8659.45,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,move_out,2025-10-16,0.00,30
1323,90,2025-05-01,2025-06-01,14813.28,14813.28,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-05-06,0.00,23
1324,90,2025-06-01,2025-07-01,14513.24,14513.24,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-06-06,0.00,23
1325,90,2025-07-01,2025-08-01,14616.10,14616.10,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-07-06,0.00,23
1326,90,2025-08-01,2025-09-01,14638.76,14638.76,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-08-06,0.00,23
1327,90,2025-09-01,2025-10-01,14509.06,14509.06,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-09-06,0.00,23
1328,90,2025-10-01,2025-11-01,14412.85,14412.85,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-10-06,0.00,23
1329,90,2025-11-01,2025-12-01,14788.87,14788.87,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-11-06,0.00,23
1330,90,2025-12-01,2026-01-01,14821.96,14821.96,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2025-12-06,0.00,23
1331,90,2026-01-01,2026-02-01,14559.14,14559.14,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2026-01-06,0.00,23
1332,90,2026-02-01,2026-03-01,14760.14,14760.14,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2026-02-06,0.00,23
1333,90,2026-03-01,2026-04-01,14681.71,14681.71,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2026-03-06,0.00,23
1334,90,2026-04-01,2026-05-01,14564.31,14564.31,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,monthly,2026-04-06,0.00,23
1335,90,2026-04-01,2026-04-01,-12921.69,-12921.69,Paid,2026-05-07 21:28:35,2026-05-07 21:28:35,,move_out,2026-04-16,0.00,23
1336,200,2025-06-01,2025-07-01,12803.68,12803.68,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-06-06,0.00,11
1337,200,2025-07-01,2025-08-01,11390.69,11390.69,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-07-06,0.00,11
1338,200,2025-08-01,2025-09-01,12093.70,12093.70,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-08-06,0.00,11
1339,200,2025-09-01,2025-10-01,12593.28,12593.28,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-09-06,0.00,11
1340,200,2025-10-01,2025-11-01,12839.64,12839.64,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-10-06,0.00,11
1341,200,2025-11-01,2025-12-01,12002.84,12002.84,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-11-06,0.00,11
1342,200,2025-12-01,2026-01-01,11510.77,11510.77,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-12-06,0.00,11
1343,200,2026-01-01,2026-02-01,12442.63,12442.63,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-01-06,0.00,11
1344,200,2026-02-01,2026-03-01,12724.28,12724.28,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-02-06,0.00,11
1345,200,2026-03-01,2026-04-01,12164.52,12164.52,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-03-06,0.00,11
1346,200,2026-04-01,2026-05-01,12342.30,12342.30,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-04-06,0.00,11
1347,200,2026-05-01,2026-06-01,10987.46,10987.46,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-05-06,0.00,11
1348,200,2026-05-01,2026-05-01,-9362.54,-9362.54,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,move_out,2026-05-16,0.00,11
1349,68,2025-06-01,2025-07-01,13058.56,13058.56,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-06-06,0.00,33
1350,68,2025-07-01,2025-08-01,12707.05,12707.05,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-07-06,0.00,33
1351,68,2025-08-01,2025-09-01,12972.08,12972.08,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-08-06,0.00,33
1352,68,2025-09-01,2025-10-01,12633.83,12633.83,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-09-06,0.00,33
1353,68,2025-10-01,2025-11-01,12897.78,12897.78,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-10-06,0.00,33
1354,68,2025-11-01,2025-12-01,12638.69,12638.69,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-11-06,0.00,33
1355,68,2025-11-01,2025-11-01,-11953.31,-11953.31,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,move_out,2025-11-16,0.00,33
1356,170,2025-06-01,2025-07-01,13647.93,13647.93,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-06-06,0.00,39
1357,170,2025-07-01,2025-08-01,13777.12,13777.12,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-07-06,0.00,39
1358,170,2025-08-01,2025-09-01,13830.05,13830.05,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-08-06,0.00,39
1359,170,2025-09-01,2025-10-01,13761.46,13761.46,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-09-06,0.00,39
1360,170,2025-10-01,2025-11-01,13572.83,13572.83,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-10-06,0.00,39
1361,170,2025-11-01,2025-12-01,13818.49,13818.49,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-11-06,0.00,39
1362,170,2025-12-01,2026-01-01,13575.79,13575.79,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-12-06,0.00,39
1363,170,2026-01-01,2026-02-01,13788.29,13788.29,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-01-06,0.00,39
1364,170,2026-02-01,2026-03-01,13753.12,13753.12,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-02-06,0.00,39
1365,170,2026-03-01,2026-04-01,14003.45,14003.45,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-03-06,0.00,39
1366,170,2026-04-01,2026-05-01,13755.70,13755.70,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-04-06,0.00,39
1367,170,2026-05-01,2026-06-01,13393.08,13393.08,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-05-06,0.00,39
1368,170,2026-05-01,2026-05-01,-12232.92,-12232.92,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,move_out,2026-05-16,0.00,39
1369,6,2025-06-01,2025-07-01,12232.05,12232.05,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-06-06,0.00,6
1370,6,2025-06-01,2025-06-01,-10397.95,-10397.95,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,move_out,2025-06-16,0.00,6
1371,157,2025-06-01,2025-07-01,12933.47,12933.47,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-06-06,0.00,9
1372,157,2025-07-01,2025-08-01,12457.28,12457.28,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-07-06,0.00,9
1373,157,2025-08-01,2025-09-01,13066.98,13066.98,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-08-06,0.00,9
1374,157,2025-09-01,2025-10-01,12449.64,12449.64,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-09-06,0.00,9
1375,157,2025-10-01,2025-11-01,12917.86,12917.86,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-10-06,0.00,9
1376,157,2025-11-01,2025-12-01,13095.83,13095.83,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-11-06,0.00,9
1377,157,2025-12-01,2026-01-01,13110.68,13110.68,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-12-06,0.00,9
1378,157,2026-01-01,2026-02-01,13519.25,13519.25,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-01-06,0.00,9
1379,157,2026-02-01,2026-03-01,12654.71,12654.71,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-02-06,0.00,9
1380,157,2026-03-01,2026-04-01,12457.94,12457.94,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-03-06,0.00,9
1381,157,2026-04-01,2026-05-01,12021.15,12021.15,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-04-06,0.00,9
1382,157,2026-05-01,2026-06-01,11786.37,11786.37,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2026-05-06,0.00,9
1383,157,2026-05-01,2026-05-01,-9509.63,-9509.63,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,move_out,2026-05-16,0.00,9
1384,57,2025-06-01,2025-07-01,10381.32,10381.32,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,monthly,2025-06-06,0.00,18
1385,57,2025-06-01,2025-06-01,-8790.68,-8790.68,Paid,2026-05-07 21:28:36,2026-05-07 21:28:36,,move_out,2025-06-16,0.00,18
1386,41,2025-06-01,2025-07-01,14143.13,14143.13,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-06-06,0.00,14
1387,41,2025-07-01,2025-08-01,14439.70,14439.70,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-07-06,0.00,14
1388,41,2025-08-01,2025-09-01,12593.68,12593.68,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-08-06,0.00,14
1389,41,2025-08-01,2025-08-01,-10600.32,-10600.32,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,move_out,2025-08-16,0.00,14
1390,137,2025-07-01,2025-08-01,7673.82,7673.82,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-07-06,0.00,32
1391,137,2025-08-01,2025-09-01,7660.06,7660.06,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-08-06,0.00,32
1392,137,2025-09-01,2025-10-01,7731.26,7731.26,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-09-06,0.00,32
1393,137,2025-10-01,2025-11-01,7420.60,7420.60,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-10-06,0.00,32
1394,137,2025-11-01,2025-12-01,7481.38,7481.38,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-11-06,0.00,32
1395,137,2025-12-01,2026-01-01,7487.20,7487.20,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-12-06,0.00,32
1396,137,2025-12-01,2025-12-01,-6358.80,-6358.80,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,move_out,2025-12-16,0.00,32
1397,7,2025-07-01,2025-08-01,12028.72,12028.72,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-07-06,0.00,6
1398,7,2025-07-01,2025-07-01,-10601.28,-10601.28,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,move_out,2025-07-16,0.00,6
1399,101,2025-07-01,2025-08-01,8789.32,8789.32,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-07-06,0.00,15
1400,101,2025-08-01,2025-09-01,8807.84,8807.84,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-08-06,0.00,15
1401,101,2025-09-01,2025-10-01,8338.73,8338.73,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-09-06,0.00,15
1402,101,2025-10-01,2025-11-01,8462.14,8462.14,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-10-06,0.00,15
1403,101,2025-11-01,2025-12-01,8035.96,8035.96,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-11-06,0.00,15
1404,101,2025-12-01,2026-01-01,7419.96,7419.96,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-12-06,0.00,15
1405,101,2025-12-01,2025-12-01,-5236.04,-5236.04,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,move_out,2025-12-16,0.00,15
1406,238,2025-07-01,2025-08-01,13608.86,13608.86,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-07-06,0.00,26
1407,238,2025-08-01,2025-09-01,13814.97,13814.97,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-08-06,0.00,26
1408,238,2025-09-01,2025-10-01,13708.69,13708.69,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-09-06,0.00,26
1409,238,2025-10-01,2025-11-01,13547.43,13547.43,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-10-06,0.00,26
1410,238,2025-11-01,2025-12-01,13930.81,13930.81,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-11-06,0.00,26
1411,238,2025-12-01,2026-01-01,13715.92,13715.92,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-12-06,0.00,26
1412,238,2025-12-01,2025-12-01,-11942.08,-11942.08,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,move_out,2025-12-16,0.00,26
1413,58,2025-07-01,2025-08-01,9980.70,9980.70,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-07-06,0.00,18
1414,58,2025-08-01,2025-09-01,10208.36,10208.36,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-08-06,0.00,18
1415,58,2025-09-01,2025-10-01,10208.40,10208.40,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-09-06,0.00,18
1416,58,2025-10-01,2025-11-01,10012.55,10012.55,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-10-06,0.00,18
1417,58,2025-11-01,2025-12-01,9937.31,9937.31,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-11-06,0.00,18
1418,58,2025-12-01,2026-01-01,9955.02,9955.02,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-12-06,0.00,18
1419,58,2026-01-01,2026-02-01,9812.92,9812.92,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2026-01-06,0.00,18
1420,58,2026-02-01,2026-03-01,10138.48,10138.48,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2026-02-06,0.00,18
1421,58,2026-03-01,2026-04-01,9884.82,9884.82,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2026-03-06,0.00,18
1422,58,2026-04-01,2026-05-01,9586.03,9586.03,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2026-04-06,0.00,18
1423,58,2026-05-01,2026-06-01,9791.40,9791.40,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2026-05-06,0.00,18
1424,8,2025-08-01,2025-09-01,11367.43,11367.43,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-08-06,0.00,6
1425,8,2025-09-01,2025-10-01,11515.37,11515.37,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-09-06,0.00,6
1426,8,2025-10-01,2025-11-01,11540.29,11540.29,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-10-06,0.00,6
1427,8,2025-11-01,2025-12-01,11706.89,11706.89,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-11-06,0.00,6
1428,8,2025-12-01,2026-01-01,11779.92,11779.92,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2025-12-06,0.00,6
1429,8,2026-01-01,2026-02-01,11542.70,11542.70,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,monthly,2026-01-06,0.00,6
1430,8,2026-01-01,2026-01-01,-10587.30,-10587.30,Paid,2026-05-07 21:28:37,2026-05-07 21:28:37,,move_out,2026-01-16,0.00,6
1431,255,2025-08-01,2025-09-01,15014.60,15014.60,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-08-06,0.00,41
1432,255,2025-09-01,2025-10-01,15047.85,15047.85,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-09-06,0.00,41
1433,255,2025-10-01,2025-11-01,14151.50,14151.50,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-10-06,0.00,41
1434,255,2025-10-01,2025-10-01,-11192.50,-11192.50,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,move_out,2025-10-16,0.00,41
1435,134,2025-08-01,2025-09-01,7126.08,7126.08,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-08-06,0.00,19
1436,134,2025-08-01,2025-08-01,-4763.92,-4763.92,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,move_out,2025-08-16,0.00,19
1437,80,2025-08-01,2025-09-01,12972.08,12972.08,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-08-06,0.00,35
1438,80,2025-09-01,2025-10-01,12633.83,12633.83,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-09-06,0.00,35
1439,80,2025-10-01,2025-11-01,12897.78,12897.78,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-10-06,0.00,35
1440,80,2025-11-01,2025-12-01,12638.69,12638.69,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-11-06,0.00,35
1441,80,2025-12-01,2026-01-01,12704.62,12704.62,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-12-06,0.00,35
1442,80,2026-01-01,2026-02-01,12895.10,12895.10,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2026-01-06,0.00,35
1443,80,2026-01-01,2026-01-01,-11696.90,-11696.90,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,move_out,2026-01-16,0.00,35
1444,51,2025-08-01,2025-09-01,13565.57,13565.57,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-08-06,0.00,16
1445,51,2025-09-01,2025-10-01,12819.63,12819.63,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-09-06,0.00,16
1446,51,2025-10-01,2025-11-01,12405.68,12405.68,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-10-06,0.00,16
1447,51,2025-10-01,2025-10-01,-9860.32,-9860.32,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,move_out,2025-10-16,0.00,16
1448,278,2025-08-01,2025-09-01,13814.97,13814.97,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-08-06,0.00,38
1449,278,2025-09-01,2025-10-01,13708.69,13708.69,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-09-06,0.00,38
1450,278,2025-10-01,2025-11-01,13547.43,13547.43,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-10-06,0.00,38
1451,278,2025-11-01,2025-12-01,13930.81,13930.81,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-11-06,0.00,38
1452,278,2025-12-01,2026-01-01,13715.92,13715.92,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-12-06,0.00,38
1453,278,2026-01-01,2026-02-01,13411.31,13411.31,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2026-01-06,0.00,38
1454,278,2026-01-01,2026-01-01,-12246.69,-12246.69,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,move_out,2026-01-16,0.00,38
1455,262,2025-07-01,2025-08-01,22130.00,22130.00,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,move_in,2025-07-01,0.00,21
1456,262,2025-08-01,2025-09-01,11867.43,11867.43,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-08-06,0.00,21
1457,262,2025-09-01,2025-10-01,12015.37,12015.37,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-09-06,0.00,21
1458,262,2025-10-01,2025-11-01,12040.29,12040.29,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-10-06,0.00,21
1459,262,2025-10-01,2025-10-01,-10589.71,-10589.71,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,move_out,2025-10-16,0.00,21
1460,182,2025-08-01,2025-09-01,14638.76,14638.76,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-08-06,0.00,37
1461,182,2025-09-01,2025-10-01,14509.06,14509.06,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-09-06,0.00,37
1462,182,2025-10-01,2025-11-01,14412.85,14412.85,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-10-06,0.00,37
1463,182,2025-11-01,2025-12-01,14788.87,14788.87,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-11-06,0.00,37
1464,182,2025-12-01,2026-01-01,14821.96,14821.96,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2025-12-06,0.00,37
1465,182,2026-01-01,2026-02-01,14559.14,14559.14,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2026-01-06,0.00,37
1466,182,2026-02-01,2026-03-01,14760.14,14760.14,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2026-02-06,0.00,37
1467,182,2026-03-01,2026-04-01,14681.71,14681.71,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2026-03-06,0.00,37
1468,182,2026-04-01,2026-05-01,14564.31,14564.31,Paid,2026-05-07 21:28:38,2026-05-07 21:28:38,,monthly,2026-04-06,0.00,37
